Hand_ID,Total_Bet,Total_Won,Net_Result,Total
RC3278834375,0.5,0.0,-0.5,110.66
RC3278834323,0.1,0.0,-0.1,110.56
RC3278834293,0.0,0.0,0.0,110.56
RC3278834260,0.0,0.0,0.0,110.56
RC3278834237,0.0,0.0,0.0,110.56
RC3278834206,0.0,0.0,0.0,110.56
RC3278834101,0.1,0.0,-0.1,110.46
RC3278834002,0.25,0.4,0.15000000000000002,110.61
RC3278833949,0.05,0.0,-0.05,110.56
RC3278833920,0.0,0.0,0.0,110.56
RC3278833877,0.0,0.0,0.0,110.56
RC3278833624,0.35,0.86,0.51,111.07
RC3278832950,6.31,0.0,-6.31,104.76
RC3278832915,0.0,0.0,0.0,104.76
RC3278832681,0.42000000000000004,0.74,0.31999999999999995,105.08
RC3278832653,0.0,0.0,0.0,105.08
RC3278832611,0.0,0.0,0.0,105.08
RC3278832568,0.0,0.0,0.0,105.08
RC3278832507,0.1,0.0,-0.1,104.98
RC3278832114,1.49,2.13,0.6399999999999999,105.62
RC3278832088,0.0,0.0,0.0,105.62
RC3278832053,0.0,0.0,0.0,105.62
RC3278832025,0.0,0.0,0.0,105.62
RC3278831827,0.3,0.0,-0.3,105.32
RC3278831792,0.0,0.0,0.0,105.32
RC3278831721,0.1,0.0,-0.1,105.22
RC3278831696,0.0,0.0,0.0,105.22
RC3278831671,0.0,0.0,0.0,105.22
RC3278831639,0.0,0.0,0.0,105.22
RC3278831602,0.0,0.0,0.0,105.22
RC3278831553,0.05,0.0,-0.05,105.17
RC3278831434,0.1,0.15000000000000002,0.05000000000000002,105.22
RC3278831402,0.0,0.0,0.0,105.22
RC3278831373,0.0,0.0,0.0,105.22
RC3278831330,0.0,0.0,0.0,105.22
RC3278831283,0.0,0.0,0.0,105.22
RC3278831219,0.05,0.0,-0.05,105.17
RC3278831160,0.0,0.0,0.0,105.17
RC3278830817,0.9299999999999999,1.53,0.6000000000000001,105.77
RC3278830789,0.0,0.0,0.0,105.77
RC3278830336,1.07,0.0,-1.07,104.7
RC3278830255,0.0,0.0,0.0,104.7
RC3278830137,0.3,0.4,0.10000000000000003,104.8
RC3278830027,0.1,0.0,-0.1,104.7
RC3278830002,0.0,0.0,0.0,104.7
RC3278829968,0.0,0.0,0.0,104.7
RC3278829878,0.0,0.0,0.0,104.7
RC3278829844,0.0,0.0,0.0,104.7
RC3278829809,0.0,0.0,0.0,104.7
RC3278829646,0.05,0.0,-0.05,104.65
RC3278829591,0.1,0.0,-0.1,104.55
RC3278829558,0.0,0.0,0.0,104.55
RC3278829533,0.0,0.0,0.0,104.55
RC3278829504,0.0,0.0,0.0,104.55
RC3278829027,10.0,10.68,0.6799999999999997,105.23
RC3278828955,0.1,0.0,-0.1,105.13
RC3278828928,0.0,0.0,0.0,105.13
RC3278828897,0.0,0.0,0.0,105.13
RC3278828873,0.0,0.0,0.0,105.13
RC3278828781,0.0,0.0,0.0,105.13
RC3278828256,1.12,0.0,-1.12,104.01
RC3278828191,0.1,0.0,-0.1,103.91
RC3278828055,0.25,0.4,0.15000000000000002,104.06
RC3278828033,0.0,0.0,0.0,104.06
RC3278828011,0.0,0.0,0.0,104.06
RC3278827980,0.0,0.0,0.0,104.06
RC3278827933,0.05,0.0,-0.05,104.01
RC3278827835,0.1,0.0,-0.1,103.91
RC3278827813,0.0,0.0,0.0,103.91
RC3278827789,0.0,0.0,0.0,103.91
RC3278827691,0.0,0.0,0.0,103.91
RC3278827642,0.0,0.0,0.0,103.91
RC3278827608,0.0,0.0,0.0,103.91
RC3278827437,1.01,1.29,0.28,104.19
RC3278827366,0.1,0.0,-0.1,104.09
RC3281690562,0.25,0.0,-0.25,103.84
RC3281690523,0.0,0.0,0.0,103.84
RC3281690505,0.0,0.0,0.0,103.84
RC3281690436,0.0,0.0,0.0,103.84
RC3281690394,0.05,0.0,-0.05,103.79
RC3281690311,0.1,0.0,-0.1,103.69
RC3281690213,0.3,0.4,0.10000000000000003,103.79
RC3281690166,0.0,0.0,0.0,103.79
RC3281690115,0.0,0.0,0.0,103.79
RC3281690080,0.0,0.0,0.0,103.79
RC3281689745,1.55,2.3600000000000003,0.8100000000000003,104.6
RC3281689597,0.47,0.74,0.27,104.87
RC3281689543,0.1,0.0,-0.1,104.77
RC3281689493,0.3,0.4,0.10000000000000003,104.87
RC3281689472,0.0,0.0,0.0,104.87
RC3281689454,0.0,0.0,0.0,104.87
RC3281689018,1.52,0.0,-1.52,103.35
RC3281688992,0.0,0.0,0.0,103.35
RC3281688852,0.25,0.0,-0.25,103.1
RC3281688820,0.0,0.0,0.0,103.1
RC3281688747,0.25,0.4,0.15000000000000002,103.25
RC3281688696,0.0,0.0,0.0,103.25
RC3281688662,0.0,0.0,0.0,103.25
RC3281688471,0.1,0.0,-0.1,103.15
RC3281688352,0.47,0.74,0.27,103.42
RC3281688333,0.0,0.0,0.0,103.42
RC3281688304,0.05,0.0,-0.05,103.37
RC3281688238,0.1,0.0,-0.1,103.27
RC3281688103,0.41000000000000003,0.6900000000000001,0.28,103.55
RC3281688080,0.0,0.0,0.0,103.55
RC3281688058,0.05,0.0,-0.05,103.5
RC3281688042,0.0,0.0,0.0,103.5
RC3281688010,0.0,0.0,0.0,103.5
RC3281687979,0.0,0.0,0.0,103.5
RC3281687951,0.0,0.0,0.0,103.5
RC3281687823,1.08,1.35,0.27,103.77
RC3281687781,0.0,0.0,0.0,103.77
RC3281687731,0.05,0.0,-0.05,103.72
RC3281687708,0.0,0.0,0.0,103.72
RC3281687691,0.0,0.0,0.0,103.72
RC3281687646,0.1,0.0,-0.1,103.62
RC3281687627,0.0,0.0,0.0,103.62
RC3281687570,0.25,0.4,0.15000000000000002,103.77
RC3281687525,0.0,0.0,0.0,103.77
RC3281687495,0.0,0.0,0.0,103.77
RC3281687437,0.05,0.0,-0.05,103.72
RC3281687375,0.25,0.4,0.15000000000000002,103.87
RC3281687008,0.9,0.0,-0.9,102.97
RC3281686970,0.05,0.0,-0.05,102.92
RC3281686949,0.0,0.0,0.0,102.92
RC3281686853,0.25,0.4,0.15000000000000002,103.07
RC3281686822,0.0,0.0,0.0,103.07
RC3281686776,0.1,0.15000000000000002,0.05000000000000002,103.12
RC3281686753,0.0,0.0,0.0,103.12
RC3281686726,0.0,0.0,0.0,103.12
RC3281686689,0.0,0.0,0.0,103.12
RC3281686651,0.0,0.0,0.0,103.12
RC3281686545,0.15000000000000002,0.29000000000000004,0.14,103.26
RC3281686494,0.1,0.15000000000000002,0.05000000000000002,103.31
RC3281686472,0.0,0.0,0.0,103.31
RC3281686443,0.0,0.0,0.0,103.31
RC3281686279,0.53,0.9,0.37,103.68
RC3281686261,0.0,0.0,0.0,103.68
RC3281686237,0.0,0.0,0.0,103.68
RC3281686187,0.1,0.0,-0.1,103.58
RC3281686127,0.0,0.0,0.0,103.58
RC3281686052,0.05,0.0,-0.05,103.53
RC3281686029,0.0,0.0,0.0,103.53
RC3281685973,0.05,0.0,-0.05,103.48
RC3281685954,0.0,0.0,0.0,103.48
RC3281685929,0.0,0.0,0.0,103.48
RC3281685908,0.0,0.0,0.0,103.48
RC3281685829,0.1,0.0,-0.1,103.38
RC3281685796,0.0,0.0,0.0,103.38
RC3281685720,0.1,0.0,-0.1,103.28
RC3281685698,0.0,0.0,0.0,103.28
RC3281685669,0.0,0.0,0.0,103.28
RC3281685418,0.49,0.77,0.28,103.56
RC3281685337,0.05,0.0,-0.05,103.51
RC3281685148,0.25,0.0,-0.25,103.26
RC3281685051,0.25,0.4,0.15000000000000002,103.41
RC3281684983,0.1,0.0,-0.1,103.31
RC3281684888,0.05,0.0,-0.05,103.26
RC3281684842,0.0,0.0,0.0,103.26
RC3281684821,0.0,0.0,0.0,103.26
RC3281684798,0.0,0.0,0.0,103.26
RC3281644468,0.78,0.0,-0.78,102.48
RC3281644442,0.0,0.0,0.0,102.48
RC3281644393,0.0,0.0,0.0,102.48
RC3281644370,0.05,0.0,-0.05,102.43
RC3281644162,0.21,0.44999999999999996,0.23999999999999996,102.67
RC3281644137,0.0,0.0,0.0,102.67
RC3281644116,0.0,0.0,0.0,102.67
RC3281644091,0.0,0.0,0.0,102.67
RC3281644018,0.05,0.0,-0.05,102.62
RC3281643987,0.0,0.0,0.0,102.62
RC3281643924,0.1,0.0,-0.1,102.52
RC3281643873,0.0,0.0,0.0,102.52
RC3281643854,0.0,0.0,0.0,102.52
RC3281643761,0.25,0.4,0.15000000000000002,102.67
RC3281643706,0.1,0.0,-0.1,102.57
RC3281643690,0.0,0.0,0.0,102.57
RC3281643665,0.05,0.0,-0.05,102.52
RC3281643646,0.0,0.0,0.0,102.52
RC3281643550,0.25,0.0,-0.25,102.27
RC3281643527,0.0,0.0,0.0,102.27
RC3281643400,0.12,0.0,-0.12,102.15
RC3281642968,1.65,2.46,0.81,102.96
RC3281642936,0.05,0.0,-0.05,102.91
RC3281642870,0.0,0.0,0.0,102.91
RC3281642849,0.0,0.0,0.0,102.91
RC3281642582,0.17,0.0,-0.17,102.74
RC3281642562,0.0,0.0,0.0,102.74
RC3281642512,0.1,0.0,-0.1,102.64
RC3281642477,0.0,0.0,0.0,102.64
RC3281642451,0.0,0.0,0.0,102.64
RC3281642372,0.25,0.4,0.15000000000000002,102.79
RC3281642343,0.0,0.0,0.0,102.79
RC3281642232,0.1,0.0,-0.1,102.69
RC3281642135,0.25,0.4,0.15000000000000002,102.84
RC3281642074,0.05,0.0,-0.05,102.79
RC3281642058,0.0,0.0,0.0,102.79
RC3281642011,0.25,0.4,0.15000000000000002,102.94
RC3281641934,0.25,0.4,0.15000000000000002,103.09
RC3281641843,0.0,0.0,0.0,103.09
RC3281641615,1.01,1.29,0.28,103.37
RC3281641560,0.1,0.0,-0.1,103.27
RC3281641515,0.0,0.0,0.0,103.27
RC3281641459,0.0,0.0,0.0,103.27
RC3281641438,0.0,0.0,0.0,103.27
RC3281641396,0.1,0.0,-0.1,103.17
RC3281641311,0.3,0.4,0.10000000000000003,103.27
RC3281641281,0.0,0.0,0.0,103.27
RC3281641171,0.25,0.0,-0.25,103.02
RC3281641122,0.0,0.0,0.0,103.02
RC3281641076,0.0,0.0,0.0,103.02
RC3281641025,0.05,0.0,-0.05,102.97
RC3281640936,0.1,0.0,-0.1,102.87
RC3281640851,0.0,0.0,0.0,102.87
RC3281640784,0.0,0.0,0.0,102.87
RC3281640762,0.0,0.0,0.0,102.87
RC3281640723,0.0,0.0,0.0,102.87
RC3281640683,0.0,0.0,0.0,102.87
RC3281640491,1.02,0.0,-1.02,101.85
RC3281640357,0.1,0.0,-0.1,101.75
RC3281640296,0.0,0.0,0.0,101.75
RC3281640265,0.0,0.0,0.0,101.75
RC3281640240,0.0,0.0,0.0,101.75
RC3281640200,0.05,0.0,-0.05,101.7
RC3281640173,0.0,0.0,0.0,101.7
RC3281640119,0.1,0.15000000000000002,0.05000000000000002,101.75
RC3281640090,0.0,0.0,0.0,101.75
RC3281640069,0.0,0.0,0.0,101.75
RC3281640036,0.0,0.0,0.0,101.75
RC3281640013,0.0,0.0,0.0,101.75
RC3281639752,0.22,0.0,-0.22,101.53
RC3281639653,0.3,0.4,0.10000000000000003,101.63
RC3281639622,0.0,0.0,0.0,101.63
RC3281639591,0.0,0.0,0.0,101.63
RC3281639568,0.0,0.0,0.0,101.63
RC3281639394,0.49,0.77,0.28,101.91
RC3281639369,0.05,0.0,-0.05,101.86
RC3281639264,0.1,0.0,-0.1,101.76
RC3281639245,0.0,0.0,0.0,101.76
RC3281639117,0.25,0.4,0.15000000000000002,101.91
RC3281639058,0.25,0.4,0.15000000000000002,102.06
RC3281638889,0.6,0.88,0.28,102.34
RC3281638838,0.05,0.0,-0.05,102.29
RC3281638798,0.0,0.0,0.0,102.29
RC3281638738,0.1,0.0,-0.1,102.19
RC3281638697,0.0,0.0,0.0,102.19
RC3281638429,0.23,0.0,-0.23,101.96
RC3281638329,0.05,0.0,-0.05,101.91
RC3281638283,0.1,0.15000000000000002,0.05000000000000002,101.96
RC3281638252,0.0,0.0,0.0,101.96
RC3281638011,1.09,1.63,0.5399999999999998,102.5
RC3281637986,0.0,0.0,0.0,102.5
RC3281637946,0.0,0.0,0.0,102.5
RC3281637840,0.0,0.0,0.0,102.5
RC3281637820,0.0,0.0,0.0,102.5
RC3281637697,0.15000000000000002,0.29000000000000004,0.14,102.64
RC3281637659,0.1,0.0,-0.1,102.54
RC3281637233,0.4,0.0,-0.4,102.14
RC3281637137,0.25,0.4,0.15000000000000002,102.29
RC3281637084,0.0,0.0,0.0,102.29
RC3281637012,0.05,0.0,-0.05,102.24
RC3281636935,0.1,0.0,-0.1,102.14
RC3281636916,0.0,0.0,0.0,102.14
RC3281636892,0.0,0.0,0.0,102.14
RC3281636874,0.0,0.0,0.0,102.14
RC3281636695,0.15,0.0,-0.15,101.99
RC3281636320,0.8,0.0,-0.8,101.19
RC3281636274,0.05,0.0,-0.05,101.14
RC3281636245,0.0,0.0,0.0,101.14
RC3281636222,0.0,0.0,0.0,101.14
RC3281636202,0.0,0.0,0.0,101.14
RC3281636128,0.05,0.0,-0.05,101.09
RC3281636085,0.0,0.0,0.0,101.09
RC3281635864,0.1,0.0,-0.1,100.99
RC3281635838,0.0,0.0,0.0,100.99
RC3281635791,0.0,0.0,0.0,100.99
RC3281635742,0.0,0.0,0.0,100.99
RC3281635715,0.0,0.0,0.0,100.99
RC3281635547,0.9,1.17,0.2699999999999999,101.26
RC3281635518,0.0,0.0,0.0,101.26
RC3281635315,1.42,2.0700000000000003,0.6500000000000004,101.91
RC3281635268,0.0,0.0,0.0,101.91
RC3281635232,0.0,0.0,0.0,101.91
RC3281635202,0.0,0.0,0.0,101.91
RC3281635130,0.05,0.0,-0.05,101.86
RC3281634900,0.30000000000000004,0.63,0.32999999999999996,102.19
RC3281594708,0.41000000000000003,0.6900000000000001,0.28,102.47
RC3281594681,0.0,0.0,0.0,102.47
RC3281594658,0.0,0.0,0.0,102.47
RC3281594601,0.0,0.0,0.0,102.47
RC3281594570,0.05,0.0,-0.05,102.42
RC3281594504,0.1,0.0,-0.1,102.32
RC3281594393,0.25,0.4,0.15000000000000002,102.47
RC3281594370,0.0,0.0,0.0,102.47
RC3281594314,0.0,0.0,0.0,102.47
RC3281594238,0.05,0.0,-0.05,102.42
RC3281594205,0.0,0.0,0.0,102.42
RC3281594125,0.1,0.0,-0.1,102.32
RC3281594104,0.0,0.0,0.0,102.32
RC3281593746,0.25,0.0,-0.25,102.07
RC3281593706,0.0,0.0,0.0,102.07
RC3281593675,0.0,0.0,0.0,102.07
RC3281593598,0.05,0.0,-0.05,102.02
RC3281593511,0.1,0.15000000000000002,0.05000000000000002,102.07
RC3281593470,0.0,0.0,0.0,102.07
RC3281593435,0.0,0.0,0.0,102.07
RC3281593316,0.73,1.1,0.3700000000000001,102.44
RC3281593149,0.25,0.0,-0.25,102.19
RC3281593111,0.0,0.0,0.0,102.19
RC3281592936,1.11,1.3900000000000001,0.28,102.47
RC3281592503,0.71,1.59,0.8800000000000001,103.35
RC3281690703,0.05,0.0,-0.05,103.3
RC3281690605,0.25,0.4,0.15000000000000002,103.45
RC3281690417,0.75,1.0699999999999998,0.31999999999999984,103.77
RC3281690399,0.0,0.0,0.0,103.77
RC3281689620,1.85,0.0,-1.85,101.92
RC3281689080,19.75,23.8,4.050000000000001,105.97
RC3281689036,0.0,0.0,0.0,105.97
RC3281689007,0.0,0.0,0.0,105.97
RC3281688966,0.1,0.15000000000000002,0.05000000000000002,106.02
RC3281688869,0.25,0.4,0.15000000000000002,106.17
RC3281688845,0.0,0.0,0.0,106.17
RC3281688827,0.0,0.0,0.0,106.17
RC3281688811,0.0,0.0,0.0,106.17
RC3281688517,0.2,0.0,-0.2,105.97
RC3281688497,0.05,0.0,-0.05,105.92
RC3281688405,0.1,0.15000000000000002,0.05000000000000002,105.97
RC3281688339,0.25,0.4,0.15000000000000002,106.12
RC3281688321,0.0,0.0,0.0,106.12
RC3281688297,0.0,0.0,0.0,106.12
RC3281688136,1.15,1.47,0.32000000000000006,106.44
RC3281688088,0.1,0.0,-0.1,106.34
RC3281688073,0.0,0.0,0.0,106.34
RC3281688055,0.0,0.0,0.0,106.34
RC3281688006,0.0,0.0,0.0,106.34
RC3281687964,0.0,0.0,0.0,106.34
RC3281687906,0.0,0.0,0.0,106.34
RC3281687824,0.05,0.0,-0.05,106.29
RC3281687752,0.1,0.0,-0.1,106.19
RC3281687729,0.0,0.0,0.0,106.19
RC3281687710,0.0,0.0,0.0,106.19
RC3281687516,0.25,0.0,-0.25,105.94
RC3281687491,0.0,0.0,0.0,105.94
RC3281687469,0.05,0.0,-0.05,105.89
RC3281687380,0.25,0.4,0.15000000000000002,106.04
RC3281687332,0.1,0.15000000000000002,0.05000000000000002,106.09
RC3281687315,0.0,0.0,0.0,106.09
RC3281687294,0.0,0.0,0.0,106.09
RC3281687277,0.05,0.0,-0.05,106.04
RC3281687004,0.47,0.0,-0.47,105.57
RC3281686944,0.1,0.0,-0.1,105.47
RC3281686926,0.0,0.0,0.0,105.47
RC3281686907,0.0,0.0,0.0,105.47
RC3281686888,0.0,0.0,0.0,105.47
RC3281686855,0.0,0.0,0.0,105.47
RC3281686818,0.0,0.0,0.0,105.47
RC3281686786,0.05,0.0,-0.05,105.42
RC3281686550,0.11,0.0,-0.11,105.31
RC3281686530,0.0,0.0,0.0,105.31
RC3281686301,1.25,1.6800000000000002,0.43000000000000016,105.74
RC3281686282,0.0,0.0,0.0,105.74
RC3281686255,0.0,0.0,0.0,105.74
RC3281686199,0.1,0.0,-0.1,105.64
RC3281686138,0.0,0.0,0.0,105.64
RC3281686116,0.0,0.0,0.0,105.64
RC3281686095,0.0,0.0,0.0,105.64
RC3281686077,0.0,0.0,0.0,105.64
RC3281685864,0.44,0.0,-0.44,105.2
RC3281685798,0.1,0.0,-0.1,105.1
RC3281685713,0.05,0.0,-0.05,105.05
RC3281685557,0.25,0.4,0.15000000000000002,105.2
RC3281685509,0.0,0.0,0.0,105.2
RC3281685422,0.0,0.0,0.0,105.2
RC3281685330,0.1,0.0,-0.1,105.1
RC3281685295,0.0,0.0,0.0,105.1
RC3281685223,0.0,0.0,0.0,105.1
RC3281685144,0.05,0.0,-0.05,105.05
RC3281685104,0.0,0.0,0.0,105.05
RC3281644739,0.64,0.0,-0.64,104.41
RC3281644715,0.0,0.0,0.0,104.41
RC3281644662,0.05,0.0,-0.05,104.36
RC3281644605,0.0,0.0,0.0,104.36
RC3281644505,0.1,0.15000000000000002,0.05000000000000002,104.41
RC3281644394,0.25,0.0,-0.25,104.16
RC3281644373,0.0,0.0,0.0,104.16
RC3281644345,0.0,0.0,0.0,104.16
RC3281643814,4.92,6.16,1.2400000000000002,105.4
RC3281643699,0.1,0.0,-0.1,105.3
RC3281643673,0.0,0.0,0.0,105.3
RC3281643655,0.0,0.0,0.0,105.3
RC3281643637,0.0,0.0,0.0,105.3
RC3281643557,0.1,0.0,-0.1,105.2
RC3281643489,0.25,0.4,0.15000000000000002,105.35
RC3281643469,0.05,0.0,-0.05,105.3
RC3281643356,0.0,0.0,0.0,105.3
RC3281643301,0.0,0.0,0.0,105.3
RC3281643149,1.04,1.3199999999999998,0.2799999999999998,105.58
RC3281643034,0.1,0.0,-0.1,105.48
RC3281643011,0.0,0.0,0.0,105.48
RC3281642980,0.0,0.0,0.0,105.48
RC3281642958,0.0,0.0,0.0,105.48
RC3281642851,0.25,0.4,0.15000000000000002,105.63
RC3281642830,0.0,0.0,0.0,105.63
RC3281642746,0.1,0.0,-0.1,105.53
RC3281642729,0.0,0.0,0.0,105.53
RC3281642710,0.0,0.0,0.0,105.53
RC3281642667,0.05,0.0,-0.05,105.48
RC3281642594,0.0,0.0,0.0,105.48
RC3281642272,0.25,0.0,-0.25,105.23
RC3281642252,0.0,0.0,0.0,105.23
RC3281641582,2.6500000000000004,0.0,-2.6500000000000004,102.58
RC3281641392,0.3,0.0,-0.3,102.28
RC3281641374,0.0,0.0,0.0,102.28
RC3281641269,0.25,0.4,0.15000000000000002,102.43
RC3281641238,0.0,0.0,0.0,102.43
RC3281641134,0.25,0.4,0.15000000000000002,102.58
RC3281640761,0.53,0.99,0.45999999999999996,103.04
RC3281640644,0.1,0.0,-0.1,102.94
RC3281640572,0.25,0.4,0.15000000000000002,103.09
RC3281640523,0.0,0.0,0.0,103.09
RC3281640497,0.0,0.0,0.0,103.09
RC3281640459,0.05,0.0,-0.05,103.04
RC3281640300,0.1,0.0,-0.1,102.94
RC3281640269,0.0,0.0,0.0,102.94
RC3281640231,0.0,0.0,0.0,102.94
RC3281640066,0.25,0.4,0.15000000000000002,103.09
RC3281640041,0.0,0.0,0.0,103.09
RC3281639906,0.25,0.4,0.15000000000000002,103.24
RC3281639884,0.0,0.0,0.0,103.24
RC3281639830,0.1,0.15000000000000002,0.05000000000000002,103.29
RC3281639796,0.05,0.0,-0.05,103.24
RC3281639773,0.0,0.0,0.0,103.24
RC3281639743,0.0,0.0,0.0,103.24
RC3281639690,0.05,0.0,-0.05,103.19
RC3281639579,0.1,0.0,-0.1,103.09
RC3281639425,0.25,0.4,0.15000000000000002,103.24
RC3281639404,0.0,0.0,0.0,103.24
RC3281639285,0.0,0.0,0.0,103.24
RC3281639207,0.0,0.0,0.0,103.24
RC3281639163,0.0,0.0,0.0,103.24
RC3281638626,2.19,0.0,-2.19,101.05
RC3281638535,0.1,0.15000000000000002,0.05000000000000002,101.1
RC3281638455,0.25,0.4,0.15000000000000002,101.25
RC3281638415,0.0,0.0,0.0,101.25
RC3281638374,0.0,0.0,0.0,101.25
RC3281638348,0.0,0.0,0.0,101.25
RC3281638315,0.05,0.0,-0.05,101.2
RC3281638253,0.1,0.0,-0.1,101.1
RC3281638233,0.0,0.0,0.0,101.1
RC3281638215,0.0,0.0,0.0,101.1
RC3281638171,0.0,0.0,0.0,101.1
RC3281638133,0.0,0.0,0.0,101.1
RC3281637459,1.9300000000000002,0.0,-1.9300000000000002,99.17
RC3281637404,0.05,0.0,-0.05,99.12
RC3281637195,0.25,0.0,-0.25,98.87
RC3281637179,0.0,0.0,0.0,98.87
RC3281636812,2.05,4.04,1.9900000000000002,100.86
RC3281636791,0.0,0.0,0.0,100.86
RC3281636775,0.0,0.0,0.0,100.86
RC3281636744,0.05,0.0,-0.05,100.81
RC3281636650,0.1,0.0,-0.1,100.71
RC3281636552,0.0,0.0,0.0,100.71
RC3281636389,0.69,1.03,0.3400000000000001,101.05
RC3281636323,0.25,0.4,0.15000000000000002,101.2
RC3281636270,0.05,0.0,-0.05,101.15
RC3281636217,0.1,0.0,-0.1,101.05
RC3281635627,9.9,0.0,-9.9,91.15
RC3281635551,0.0,0.0,0.0,91.15
RC3281635487,0.0,0.0,0.0,91.15
RC3281635455,0.0,0.0,0.0,91.15
RC3281635354,0.25,0.4,0.15000000000000002,91.3
RC3281635122,0.2,0.0,-0.2,91.1
RC3281635063,0.05,0.0,-0.05,91.05
RC3281635041,0.0,0.0,0.0,91.05
RC3281594719,0.55,0.0,-0.55,90.5
RC3281594605,0.0,0.0,0.0,90.5
RC3281594553,0.1,0.15000000000000002,0.05000000000000002,90.55
RC3281594497,0.05,0.0,-0.05,90.5
RC3281594441,0.0,0.0,0.0,90.5
RC3281594401,0.0,0.0,0.0,90.5
RC3281594336,0.25,0.4,0.15000000000000002,90.65
RC3281594317,0.0,0.0,0.0,90.65
RC3281594194,0.05,0.0,-0.05,90.6
RC3281594137,0.1,0.0,-0.1,90.5
RC3281594093,0.0,0.0,0.0,90.5
RC3281593979,0.9,1.3199999999999998,0.4199999999999998,90.92
RC3281593560,1.45,0.0,-1.45,89.47
RC3281593540,0.0,0.0,0.0,89.47
RC3281593242,0.3,0.57,0.26999999999999996,89.74
RC3281593050,0.15,0.0,-0.15,89.59
RC3281593006,0.0,0.0,0.0,89.59
RC3281592923,0.25,0.4,0.15000000000000002,89.74
RC3281592906,0.0,0.0,0.0,89.74
RC3281592862,0.0,0.0,0.0,89.74
RC3281592617,0.25,0.0,-0.25,89.49
RC3281592571,0.05,0.0,-0.05,89.44
RC3281592510,0.1,0.15000000000000002,0.05000000000000002,89.49
RC3281690708,0.1,0.15000000000000002,0.05000000000000002,89.54
RC3281690332,11.290000000000001,0.0,-11.290000000000001,78.25
RC3281690299,0.0,0.0,0.0,78.25
RC3281690254,0.05,0.0,-0.05,78.2
RC3281690233,0.0,0.0,0.0,78.2
RC3281690176,0.25,0.4,0.15000000000000002,78.35
RC3281690150,0.0,0.0,0.0,78.35
RC3281690076,0.1,0.0,-0.1,78.25
RC3281690039,0.0,0.0,0.0,78.25
RC3281690011,0.0,0.0,0.0,78.25
RC3281689950,0.0,0.0,0.0,78.25
RC3281689924,0.0,0.0,0.0,78.25
RC3281689668,0.41000000000000003,0.0,-0.41000000000000003,77.84
RC3281689601,0.1,0.0,-0.1,77.74
RC3281689579,0.05,0.0,-0.05,77.69
RC3281689488,0.0,0.0,0.0,77.69
RC3281689457,0.0,0.0,0.0,77.69
RC3281689407,0.1,0.0,-0.1,77.59
RC3281689313,0.25,0.4,0.15000000000000002,77.74
RC3281689191,0.25,0.0,-0.25,77.49
RC3281689154,0.05,0.0,-0.05,77.44
RC3281689095,0.25,0.4,0.15000000000000002,77.59
RC3281688879,0.85,0.0,-0.85,76.74
RC3281688420,6.640000000000001,9.46,2.8200000000000003,79.56
RC3281688397,0.0,0.0,0.0,79.56
RC3281688343,0.1,0.15000000000000002,0.05000000000000002,79.61
RC3281688189,0.74,1.17,0.42999999999999994,80.04
RC3281688071,0.41000000000000003,0.6900000000000001,0.28,80.32
RC3281688054,0.0,0.0,0.0,80.32
RC3281688025,0.0,0.0,0.0,80.32
RC3281688003,0.0,0.0,0.0,80.32
RC3281687939,0.05,0.0,-0.05,80.27
RC3281687862,0.25,0.4,0.15000000000000002,80.42
RC3281687608,0.49,0.0,-0.49,79.93
RC3281687576,0.0,0.0,0.0,79.93
RC3281687436,0.1,0.0,-0.1,79.83
RC3281687384,0.1,0.0,-0.1,79.73
RC3281687328,0.0,0.0,0.0,79.73
RC3281687242,0.05,0.0,-0.05,79.68
RC3281687132,0.25,0.0,-0.25,79.43
RC3281687076,0.0,0.0,0.0,79.43
RC3281686857,1.37,1.8800000000000001,0.51,79.94
RC3281686522,2.26,3.26,1.0,80.94
RC3281686503,0.0,0.0,0.0,80.94
RC3281686463,0.0,0.0,0.0,80.94
RC3281686328,0.25,0.0,-0.25,80.69
RC3281686271,0.05,0.0,-0.05,80.64
RC3281686245,0.0,0.0,0.0,80.64
RC3281686152,0.1,0.0,-0.1,80.54
RC3281686069,0.25,0.4,0.15000000000000002,80.69
RC3281686051,0.0,0.0,0.0,80.69
RC3281686025,0.0,0.0,0.0,80.69
RC3281686005,0.0,0.0,0.0,80.69
RC3281685938,0.0,0.0,0.0,80.69
RC3281685752,0.25,0.0,-0.25,80.44
RC3281685704,0.1,0.15000000000000002,0.05000000000000002,80.49
RC3281684853,10.950000000000001,14.780000000000001,3.83,84.32
RC3281684818,0.0,0.0,0.0,84.32
RC3281684797,0.0,0.0,0.0,84.32
RC3281684779,0.0,0.0,0.0,84.32
RC3281684758,0.05,0.0,-0.05,84.27
RC3281644400,1.75,2.8000000000000003,1.0500000000000003,85.32
RC3281644378,0.0,0.0,0.0,85.32
RC3281644256,0.0,0.0,0.0,85.32
RC3281644177,0.0,0.0,0.0,85.32
RC3281644153,0.0,0.0,0.0,85.32
RC3281644135,0.0,0.0,0.0,85.32
RC3281643776,1.7400000000000002,0.0,-1.7400000000000002,83.58
RC3281643734,0.1,0.15000000000000002,0.05000000000000002,83.63
RC3281643714,0.0,0.0,0.0,83.63
RC3281643695,0.0,0.0,0.0,83.63
RC3281643672,0.0,0.0,0.0,83.63
